Marca;Modelo;Version;year;avg;currency
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE T/C;2013;18796;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE T/C;2012;18353;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT AT;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT AT;2020;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT AT;2019;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT AT;2018;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT AT;2017;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT AT;2016;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT AT;2015;22624;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT AT;2014;21584;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT AT;2013;20393;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT AT;2012;19912;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT T/C AT;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT T/C AT;2020;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT T/C AT;2019;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT T/C AT;2018;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT T/C AT;2017;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT T/C AT;2016;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT T/C AT;2015;23708;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT T/C AT;2014;22619;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT T/C AT;2013;21371;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT T/C AT;2012;20867;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT T/C AT CRO;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT T/C AT CRO;2020;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT T/C AT CRO;2019;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT T/C AT CRO;2018;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT T/C AT CRO;2017;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT T/C AT CRO;2016;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT T/C AT CRO;2015;23634;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT T/C AT CRO;2014;22548;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT PREMIUM;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT PREMIUM;2020;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT PREMIUM;2019;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT PREMIUM;2018;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT PREMIUM;2017;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT PREMIUM;2016;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT PREMIUM;2015;26358;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT PREMIUM;2014;25147;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M;2020;31261;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M;2019;30196;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M;2018;27845;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M;2017;26948;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M;2016;25423;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M;2015;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M;2014;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO;2020;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO;2019;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO;2018;29323;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO;2017;28379;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO;2016;26773;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO;2015;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO;2014;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO TECHNOLOGY;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO TECHNOLOGY;2020;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO TECHNOLOGY;2019;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO TECHNOLOGY;2018;29822;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO TECHNOLOGY;2017;28862;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO TECHNOLOGY;2016;27228;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO TECHNOLOGY;2015;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO TECHNOLOGY;2014;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO TECHNOLOGY T/C;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO TECHNOLOGY T/C;2020;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO TECHNOLOGY T/C;2019;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO TECHNOLOGY T/C;2018;31297;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO TECHNOLOGY T/C;2017;30289;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO TECHNOLOGY T/C;2016;28575;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO TECHNOLOGY T/C;2015;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M CRO MILANO TECHNOLOGY T/C;2014;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M ASIENTO ELEC;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M ASIENTO ELEC;2020;32478;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M ASIENTO ELEC;2019;31371;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M ASIENTO ELEC;2018;28928;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M ASIENTO ELEC;2017;27997;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M ASIENTO ELEC;2016;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M ASIENTO ELEC;2015;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M ASIENTO ELEC;2014;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M ASIENTO ELEC NAV;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M ASIENTO ELEC NAV;2020;33380;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M ASIENTO ELEC NAV;2019;32242;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M ASIENTO ELEC NAV;2018;29732;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M ASIENTO ELEC NAV;2017;28775;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M ASIENTO ELEC NAV;2016;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M ASIENTO ELEC NAV;2015;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV DISTINCTIVE TCT 6M ASIENTO ELEC NAV;2014;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT;2020;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT;2019;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT;2018;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT;2017;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT;2016;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT;2015;20017;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT;2014;19097;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT;2013;18043;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT;2012;17618;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT CRO;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT CRO;2020;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT CRO;2019;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT CRO;2018;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT CRO;2017;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT CRO;2016;;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT CRO;2015;21194;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT CRO;2014;20220;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT CRO;2013;19104;USD
ALFA ROMEO;GIULIETTA;5P 1,4 170CV TCT PROGRESSION AT CRO;2012;18654;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO;2020;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO;2019;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO;2018;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO;2017;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO;2016;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO;2015;28513;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO;2014;27202;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO;2013;25701;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO;2012;25096;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO T/C;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO T/C;2020;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO T/C;2019;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO T/C;2018;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO T/C;2017;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO T/C;2016;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO T/C;2015;29769;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO T/C;2014;28400;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO T/C;2013;26834;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TBI 235CV QUADRIFOGLIO T/C;2012;26201;USD
ALFA ROMEO;GIULIETTA;5P 1,8 T 240CV QUADRIFOGLIO TCT VELOCE;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 T 240CV QUADRIFOGLIO TCT VELOCE;2020;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 T 240CV QUADRIFOGLIO TCT VELOCE;2019;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 T 240CV QUADRIFOGLIO TCT VELOCE;2018;37679;USD
ALFA ROMEO;GIULIETTA;5P 1,8 T 240CV QUADRIFOGLIO TCT VELOCE;2017;36465;USD
ALFA ROMEO;GIULIETTA;5P 1,8 T 240CV QUADRIFOGLIO TCT VELOCE;2016;34402;USD
ALFA ROMEO;GIULIETTA;5P 1,8 T 240CV QUADRIFOGLIO TCT VELOCE;2015;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 T 240CV QUADRIFOGLIO TCT VELOCE;2014;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 T 240CV QUADRIFOGLIO TCT VELOCE T/C;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 T 240CV QUADRIFOGLIO TCT VELOCE T/C;2020;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 T 240CV QUADRIFOGLIO TCT VELOCE T/C;2019;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 T 240CV QUADRIFOGLIO TCT VELOCE T/C;2018;39044;USD
ALFA ROMEO;GIULIETTA;5P 1,8 T 240CV QUADRIFOGLIO TCT VELOCE T/C;2017;37787;USD
ALFA ROMEO;GIULIETTA;5P 1,8 T 240CV QUADRIFOGLIO TCT VELOCE T/C;2016;35649;USD
ALFA ROMEO;GIULIETTA;5P 1,8 T 240CV QUADRIFOGLIO TCT VELOCE T/C;2015;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 T 240CV QUADRIFOGLIO TCT VELOCE T/C;2014;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE;2020;39912;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE;2019;38551;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE;2018;35550;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE;2017;34405;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE;2016;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE;2015;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE;2014;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE CRO ASIENTO ELEC;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE CRO ASIENTO ELEC;2020;43730;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE CRO ASIENTO ELEC;2019;42240;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE CRO ASIENTO ELEC;2018;38951;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE CRO ASIENTO ELEC;2017;37697;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE CRO ASIENTO ELEC;2016;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE CRO ASIENTO ELEC;2015;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE CRO ASIENTO ELEC;2014;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE CRO ASIENTO ELEC NAV;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE CRO ASIENTO ELEC NAV;2020;44732;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE CRO ASIENTO ELEC NAV;2019;43207;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE CRO ASIENTO ELEC NAV;2018;39844;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE CRO ASIENTO ELEC NAV;2017;38561;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE CRO ASIENTO ELEC NAV;2016;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE CRO ASIENTO ELEC NAV;2015;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE CRO ASIENTO ELEC NAV;2014;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE GRIGIO RACER;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE GRIGIO RACER;2020;41502;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE GRIGIO RACER;2019;40088;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE GRIGIO RACER;2018;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE GRIGIO RACER;2017;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE GRIGIO RACER;2016;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE GRIGIO RACER;2015;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE GRIGIO RACER;2014;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE 2020;2021;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE 2020;2020;42114;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE 2020;2019;40678;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE 2020;2018;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE 2020;2017;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE 2020;2016;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE 2020;2015;;USD
ALFA ROMEO;GIULIETTA;5P 1,8 TCT 240CV VELOCE 2020;2014;;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR;2021;;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR;2020;;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR;2019;;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR;2018;18393;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR;2017;17027;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR;2016;16224;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR;2015;14807;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR;2014;13855;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR;2013;12843;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR;2012;12353;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO;2021;;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO;2020;;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO;2019;;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO;2018;19811;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO;2017;18340;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO;2016;17475;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO;2015;15547;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO;2014;14547;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO;2013;13485;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO;2012;12970;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO TECHNOLOGY;2021;;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO TECHNOLOGY;2020;;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO TECHNOLOGY;2019;;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO TECHNOLOGY;2018;20301;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO TECHNOLOGY;2017;18794;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO TECHNOLOGY;2016;17907;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO TECHNOLOGY;2015;15829;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO TECHNOLOGY;2014;;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO TECHNOLOGY NAV;2021;;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO TECHNOLOGY NAV;2020;;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO TECHNOLOGY NAV;2019;;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO TECHNOLOGY NAV;2018;21179;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO TECHNOLOGY NAV;2017;19606;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO TECHNOLOGY NAV;2016;;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO TECHNOLOGY NAV;2015;;USD
ALFA ROMEO;MiTo;3P 1,4 JUNIOR CRO MILANO TECHNOLOGY NAV;2014;;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5;2021;;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5;2020;24549;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5;2019;24068;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5;2018;20232;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5;2017;;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5;2016;;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5;2015;;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5;2014;;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5 CRO MILANO;2021;;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5 CRO MILANO;2020;26442;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5 CRO MILANO;2019;25923;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5 CRO MILANO;2018;21792;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5 CRO MILANO;2017;;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5 CRO MILANO;2016;;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5 CRO MILANO;2015;;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5 CRO MILANO;2014;;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5 CRO MILANO TECHNOLOGY;2021;;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5 CRO MILANO TECHNOLOGY;2020;27095;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5 CRO MILANO TECHNOLOGY;2019;26564;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5 CRO MILANO TECHNOLOGY;2018;22331;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5 CRO MILANO TECHNOLOGY;2017;;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5 CRO MILANO TECHNOLOGY;2016;;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5 CRO MILANO TECHNOLOGY;2015;;USD
ALFA ROMEO;MiTo;3P 1,4 PROGRESSION M5 CRO MILANO TECHNOLOGY;2014;;USD
ALFA ROMEO;MiTo;3P 1,4 PACK RACER;2021;;USD
ALFA ROMEO;MiTo;3P 1,4 PACK RACER;2020;;USD
ALFA ROMEO;MiTo;3P 1,4 PACK RACER;2019;;USD
ALFA ROMEO;MiTo;3P 1,4 PACK RACER;2018;;USD
ALFA ROMEO;MiTo;3P 1,4 PACK RACER;2017;;USD
ALFA ROMEO;MiTo;3P 1,4 PACK RACER;2016;16510;USD
ALFA ROMEO;MiTo;3P 1,4 PACK RACER;2015;15588;USD
ALFA ROMEO;MiTo;3P 1,4 PACK RACER;2014;;USD
ALFA ROMEO;MiTo;3P 1,4 MULTIAIR 6TA PROGRESSION;2021;;USD
ALFA ROMEO;MiTo;3P 1,4 MULTIAIR 6TA PROGRESSION;2020;;USD
ALFA ROMEO;MiTo;3P 1,4 MULTIAIR 6TA PROGRESSION;2019;;USD
ALFA ROMEO;MiTo;3P 1,4 MULTIAIR 6TA PROGRESSION;2018;;USD
ALFA ROMEO;MiTo;3P 1,4 MULTIAIR 6TA PROGRESSION;2017;;USD
ALFA ROMEO;MiTo;3P 1,4 MULTIAIR 6TA PROGRESSION;2016;;USD
ALFA ROMEO;MiTo;3P 1,4 MULTIAIR 6TA PROGRESSION;2015;;USD
ALFA ROMEO;MiTo;3P 1,4 MULTIAIR 6TA PROGRESSION;2014;14806;USD
ALFA ROMEO;MiTo;3P 1,4 MULTIAIR 6TA PROGRESSION;2013;13725;USD
ALFA ROMEO;MiTo;3P 1,4 MULTIAIR 6TA PROGRESSION;2012;13201;USD
ALFA ROMEO;MiTo;3P 1,4 MULTIAIR 6TA PLUS;2021;;USD
ALFA ROMEO;MiTo;3P 1,4 MULTIAIR 6TA PLUS;2020;;USD
ALFA ROMEO;MiTo;3P 1,4 MULTIAIR 6TA PLUS;2019;;USD
